pull_request_id,user_id,body,github_comment_id
32148,351244,You mean I did this?  Sorry.  I'm sure I never meant this as a final solution.,747816
32148,351244,"klassname_for was only referenced in a couple of specs.  Got rid of that and I think this is good now.
",747820
32195,2823,"There is no guarantee that there will be 0 collisions. Bloomfilters are probabilistic data structures.. It is *highly unlikely* that you will get a collision with your configuration, but *it is* possible -- which makes for some great heisen failures in yo",747865
32222,886,there is no any parsing of this sub-element in the **JpaInboundChannelAdapterParser **...,747894
32222,886,"As I understand this was copy/paste...
In the JPA adapter txAdvice won't be applied on the Polling Task proxy. It is direct Adapter ability",747895
32148,352811,might have been a dumb comment.  seemed like it wasn't necessarily user specific code.  I think I need to catch up a bit.,747822
32224,19353,"Use parens with , this is hard to read otherwise.",747920
32224,19353,Ditto this with parentheses.,747921
32224,19353,"Wait, how's this working? floor(level/100) is always 1 or 0.",747923
32148,351244,"I agree, and I keep getting myself confused about the final API on this stuff.

Yes, let's address this by getting rid of the old stuff at the right point in the process.",747826
32224,19353,Use a fat arrow here also.,747925
32224,19353,"So, let's just get rid of these aliases. (As per our discussion on IRC.)",747941
32224,322495,I was obviously half asleep when I wrote that.,747971
32222,16401,"Thanks Artem, We can actually remove this element as the transactions will be handled by the poller in case of an inbound adapter",748022
32233,22650,"NPC casting it (seems dumb, but people DO dumb stuff) -> bang crash.

Add this to Load():

",748040
32131,47769,"Agreed - although the user doesn't _have_ to use auto_set_breadcrumb. For sure we should check to see if root_path is defined - otherwise this will blowup. Apart from that - what if we offer a localization feature - where ""Home"", and action controller_nam",748053
32236,31783,"As this enum is public, it might make sense to give it a more C# friendly name...

How  do you feel about , , ... ?",748061
32238,98365,"Removed, as mappend wasn't being used in this module.",748090
32222,16401,"We do rely on the <i>transactional</i> sub element of the <i>poller</i> element for inbound channel adapter and we proxy the <i>JpaOutboundGateway</i> class if we have the <i>transactional</i> sub element to the outbound channel adapter/gateway.

The <i",748150
32222,886,"Yes, Amol, I understand.
I'm about this JavaDoc: it's not reflect the reality of resulted txAdvice.
However, I think this code will be moved somewhere up, when Mark will give agree to implement https://jira.springsource.org/browse/INT-2481",748157
32148,351244,"This was Card.current_user, I think.  We may want to move parts of this to Session or whatever that becomes.",747836
32236,31783,"Sorry, I overlooked this. Could you move this type to the main  namespace?",748167
32148,351244,Session will be problematic unless it will play well with the existing Session model class that is more or less implicit.  And I agree with # 4 and that it needs a better home.,747823
32222,16402,@markfisher What should be the best way to refactor this? Should we create a common util class under org.springframework.integration.util where we store common XML Config Parsing utility methods? ,748173
32222,16402,"Yes, I am not too happy about having this duplicated code here. Basically the whole block is copied and needs to be moved asap. Let me nag Mark again ;-)",748174
32148,351244,"All the changes in lib/util have been reverted.

DELETE",747831
32169,71414,"Yes, I was suggesting gain=None by default, which would mean that Poisson noise could be ignored (which it can at long wavelengths)",748178
32248,36486,the function is not synchronous so error would be assigned after compilation and lost. And it's not  because you throw away result of execution. you should probably use .,748187
32148,351244,"These are related to the replacements for current_user and as_user that may have been on the User class?  Not sure what it was exactly before, but these are the class vars for the replacements.",748152
32148,351244,"This one will not new the card if it isn't there, it returns nil in that case.  I think the use case (setting_names_by_group) depends on it returning the card when it finds it.",748153
32226,44006,"While this will probably always work, it should really either be  or  or ",748227
32148,351244,"I don't think this has to be hardcoded, but it was convenient a few times in debugging.  In any case, it shouldn't need to be hardcoded.",748154
32148,351244,RE: the stamper attribute explicit in the version create.  I think I may have had trouble getting the equivalent of this to work right for revisions.  Or maybe I hadn't done it (right) yet.,748155
28029,44006,I don't see how this will harm anything.,748271
32148,351244,"For debugging, should remove when finalizing the branch.",748156
32267,52282,"Bug, as it's benchmark.get... again instead of benchmark2.get...
Fixing this with my refactor and adding a unit test because I am getting afraid :)",748293
32148,351244,"That may be debatable, but I changed this case back.  I did notice the same pattern two other places, and I wonder if you find it the same there.",748158
32268,23042,"Out of curiosity, why these 2 lines are enclosed with { } ? Is there something special about this syntax I'm not aware of?",748289
